sample,group,marker_score,b0.42,b0.46,b0.50,b0.54,b0.58,b0.62,b0.66,b0.70,b0.74,b0.78,b0.82,b0.86,b0.90,b0.94,b0.98,b1.02,b1.06,b1.10,b1.14,b1.18,b1.22,b1.26,b1.30,b1.34,b1.38,b1.42,b1.46,b1.50,b1.54,b1.58,b1.62,b1.66,b1.70,b1.74,b1.78,b1.82,b1.86,b1.90,b1.94,b1.98,b2.02,b2.06,b2.10,b2.14,b2.18,b2.22,b2.26,b2.30,b2.34,b2.38,b2.42,b2.46,b2.50,b2.54,b2.58,b2.62,b2.66,b2.70,b2.74,b2.78,b2.82,b2.86,b2.90,b2.94,b2.98,b3.02,b3.06,b3.10,b3.14,b3.18,b3.22,b3.26,b3.30,b3.34,b3.38,b3.42,b3.46,b3.50,b3.54,b3.58,b3.62,b3.66,b3.70,b3.74,b3.78,b3.82,b3.86,b3.90,b3.94,b3.98,b4.02,b4.06,b4.10,b4.14,b4.18,b4.22,b4.26,b4.30,b4.34,b4.38,b4.42,b4.46,b4.50,b4.54,b4.58,b4.62,b4.66,b4.70,b4.74,b4.78,b4.82,b4.86,b4.90,b4.94,b4.98,b5.02,b5.06,b5.10,b5.14,b5.18,b5.22,b5.26,b5.30,b5.34,b5.38,b5.42,b5.46,b5.50,b5.54,b5.58,b5.62,b5.66,b5.70
CS01,High-16OMC,0.00338,4.019353910238924e-05,4.1637490381739726e-05,4.4593538085989473e-05,4.918708541197681e-05,5.49468623072748e-05,6.589030735998415e-05,8.92790116346128e-05,0.0001256971897139492,0.00017595808838593964,0.00025242445781898244,0.0003356686321379654,0.0005098780072181803,0.0005381657143933975,0.00044706573543749255,0.0004303391193416634,0.00030523144562056827,0.0002904405458114597,0.0003804131933745523,0.0005915853149566954,0.001009928347351713,0.002108509932289044,0.004792216830497912,0.0029291154524065883,0.0017839859104799003,0.0010134377033958906,0.0006549669454768292,0.0004791211473875311,0.000384578411162387,0.0003460290490995478,0.0003715480754627172,0.00039357516714865257,0.0003476137322012278,0.00028968957824299774,0.00023601246161015363,0.00019066264345692934,0.0001795400553004408,0.00019131937516006305,0.00020952395159996718,0.00023721684842871444,0.00029147948105533666,0.00029897447932399204,0.0002898778705382119,0.00027974348376635206,0.00024568416905340856,0.00030320142996046975,0.00029550570593173044,0.0002478816846748147,0.000325855987227267,0.0002715793243619502,0.0001922039233428292,0.00015987602758476665,0.00012039862843791683,8.425159344110774e-05,7.041288696042956e-05,6.621560970419416e-05,7.127417708405218e-05,0.00010663255601304086,0.00012538390853631713,0.00015398044830148416,0.00016297809138431893,0.00012017245611113043,0.00010232375761321202,6.457740443745828e-05,4.848063396226388e-05,4.279374011464603e-05,3.983547466897309e-05,3.478063712696314e-05,3.072811790180477e-05,2.9229025506159634e-05,2.7899993555101495e-05,2.6932251843165953e-05,2.6487493881388913e-05,2.6454832598611083e-05,2.7912896777927294e-05,4.2099990274902245e-05,3.922579739045369e-05,2.7038703431478855e-05,2.6037493985338882e-05,3.0977412199056495e-05,4.548708626667661e-05,2.7277413053756295e-05,2.517186918529822e-05,2.226128518022377e-05,2.1958059443817296e-05,2.1209370100635512e-05,2.042902753895915e-05,2.104838223459789e-05,2.4590619319566944e-05,3.8309668569821394e-05,5.0035472312773633e-05,3.850966852362142e-05,4.1599990390402216e-05,6.10225665489484e-05,0.0001336708400897779,0.00013606818731824876,0.00020629311363661336,0.00023252255919051467,0.00017397136606261444,7.13548222267135e-05,5.070643989971561e-05,4.582257006014761e-05,3.967499083507712e-05,3.525805637151802e-05,2.7216122745333705e-05,2.452499433472631e-05,2.282257537314638e-05,2.1629027261759225e-05,2.0212495330913577e-05,1.8948382719697787e-05,1.7770963636842882e-05,1.685160901050413e-05,1.5996871304722725e-05,1.5367738385536305e-05,1.5045157814891127e-05,1.579374635164459e-05,1.8838705325678425e-05,3.429031465958247e-05,4.686873917332125e-05,4.3564506065631354e-05,7.14064351180167e-05,9.55970746912693e-05,0.00022389882327937183,0.00022974752757348239,0.000374798881163394,0.00026628503223815757,0.00022876959231551454,0.00015342590004248805,8.486129289704132e-05,6.561611387493574e-05,5.884837350279991e-05,5.758385766587082e-05,4.449373972194612e-05,3.9038452520579014e-05
CS02,Low-16OMC,0.00101,1.2745169918802614e-05,1.2493758458274478e-05,1.3283879960928671e-05,1.5216139333584397e-05,1.7862512092920687e-05,2.4848403919143643e-05,4.355486819632318e-05,7.370942490128065e-05,0.00011735417622297084,0.00018573038380398601,0.0002604034666157276,0.0004321536050679906,0.00045227572554550494,0.00037301822027527065,0.0003517866131595371,0.00022609283048420108,0.0001986991667774004,0.0002641476163279363,0.00044108633087351054,0.0008132366795934903,0.0018418136017465184,0.004538615478892679,0.002852383995580093,0.001801748252041631,0.0010664749407535345,0.000714063741485669,0.0005328286510475775,0.00043036347885607514,0.00038333706597080654,0.00040027152904834116,0.00041744815358014194,0.00037338572153213347,0.00031823663480104046,0.0002656117927224095,0.00021855861671418345,0.00020350878293673628,0.00021101630414836046,0.00022540134009670724,0.00024981649170641,0.00030243868862195994,0.000310642629659899,0.0003041629246682999,0.0002956720388796478,0.00026161214485335754,0.00031885959086794307,0.00031236601792340707,0.00026617869633200963,0.00034687610983512627,0.00029834410520476566,0.00022430108733570707,0.00019366390530401232,0.0001547933547951012,0.00011781488621229086,0.0001013128750404293,9.391568858092113e-05,9.525203222756132e-05,0.00012785482849320275,0.0001451603482735558,0.00017488466678401617,0.00018722112674870282,0.00014837777787111048,0.00013269549608485085,9.578032290779474e-05,7.871940813174897e-05,7.15625484478453e-05,6.749036827162446e-05,6.146778354917334e-05,5.634066314262893e-05,5.37258428240085e-05,5.1419389649636473e-05,4.9290355950216165e-05,4.7953157464287594e-05,4.704196733128285e-05,4.785809691606065e-05,6.724067052193394e-05,6.214520336262525e-05,4.749358054025081e-05,4.5143780562339426e-05,5.08387440952491e-05,7.053875743215813e-05,4.6767773597266596e-05,4.1750028264769125e-05,3.858712289767575e-05,3.722583165350093e-05,3.5384398955238093e-05,3.349034525360889e-05,3.266131243428916e-05,3.4525023373440816e-05,4.804841962555428e-05,6.536778618947511e-05,4.737099981210235e-05,4.5853156042586644e-05,5.863552356721718e-05,0.0001294508940898682,0.00013188852678853262,0.00020561062306935954,0.00023902222633417623,0.00019747997744394474,9.988522891262252e-05,7.607424505065099e-05,6.946778896517701e-05,6.173441679420015e-05,5.6680683534113086e-05,4.7625838694305695e-05,4.378752964415757e-05,4.094196320158005e-05,3.8548413194049916e-05,3.6118774452410305e-05,3.377744222216709e-05,3.1590343967308027e-05,2.9445181224710267e-05,2.720001841441247e-05,2.500001692501147e-05,2.2861305799684674e-05,2.1231264373565978e-05,2.107743362426127e-05,3.287744161286668e-05,4.359065451087309e-05,3.595163724248421e-05,5.8635523567217186e-05,7.300888813669467e-05,0.00020011576047836984,0.00020901265763060146,0.0003635936332496639,0.00028057159619697067,0.0002548064950846424,0.00018890570853432595,0.00012109614448208983,9.849880861917728e-05,8.884522143853746e-05,8.668392965276229e-05,7.294067438083654e-05,6.599235236913024e-05
CS03,Low-16OMC,0.00223,2.693218747525276e-05,2.755305278344866e-05,2.9303149002898087e-05,3.225152837196994e-05,3.5978030701581536e-05,4.438698043591783e-05,6.498692644345933e-05,9.713749540262452e-05,0.00014293907696958248,0.0002127534746312075,0.0002847397698260955,0.00046885705237566564,0.0004744425629376554,0.00039726431360894376,0.0003728058666258236,0.000247401932204697,0.0002298941716409245,0.0003054625118827564,0.0004911995512756535,0.0008757392530745143,0.001927213206838701,0.0047568891259436,0.0028726785997416487,0.0017794713682636077,0.0010203806693322658,0.0006703932428993102,0.0004955530882521298,0.00039804545672285775,0.00035505816616673993,0.000375187371472609,0.0003894162696625378,0.00034485378363823297,0.00029272081342390934,0.00024291604073641208,0.00019818301181232602,0.0001871638320242414,0.00019848886685745417,0.00021576693447486464,0.00024326516885360527,0.00030009243926416835,0.00030617381042166865,0.0002998941202275108,0.00029028911011998426,0.00025431339796071304,0.0003203260666753792,0.0003041887511083801,0.00025663781122326455,0.0003489068980150202,0.00028540270357241715,0.00020901380701352144,0.00018022962439234798,0.0001393731972028501,0.00010275911776512653,8.787718902872626e-05,8.248415880901976e-05,8.601912938257154e-05,0.00012312180633000368,0.00013930919737059367,0.00017303490131423331,0.00018239674774457574,0.00013965195655286702,0.00012368458207271033,8.409010218048731e-05,6.76836935687811e-05,6.109046488189157e-05,5.7238559655154525e-05,5.10547048952959e-05,4.599987943431602e-05,4.362569210867389e-05,4.143537526884918e-05,3.9764411906508665e-05,3.877802336280076e-05,3.8396673555866995e-05,4.011924968615626e-05,6.56217030055164e-05,5.2583733145777385e-05,3.94515095008194e-05,3.7934275574263725e-05,4.665149062966886e-05,6.649337410796325e-05,3.9354735560915504e-05,3.486240862562698e-05,3.205798049216217e-05,3.116120864905278e-05,2.972492209097921e-05,2.84999253016958e-05,2.8335409603859184e-05,3.113741838882641e-05,4.770310077662447e-05,6.645143873400487e-05,4.5322461854988774e-05,4.4362383726192267e-05,5.913210307927395e-05,0.00013448667976847687,0.0001324309028986035,0.00021448488944800798,0.00023919766338550486,0.0001903975322180681,8.98443451631326e-05,6.773853213472663e-05,6.277725481565386e-05,5.539360481336179e-05,5.075147988359704e-05,4.151602021876908e-05,3.810302513197112e-05,3.541926200482395e-05,3.335475128687429e-05,3.118741825777675e-05,2.921282665898779e-05,2.728379945690357e-05,2.5487029972687996e-05,2.36280630708467e-05,2.1887039408263266e-05,2.022897923790994e-05,1.9034325111033887e-05,1.9709625760425723e-05,3.4064426846169485e-05,4.457800816104061e-05,3.714183813511322e-05,6.35159625569202e-05,8.033214428815948e-05,0.00021810045960869538,0.00021693975398154994,0.0003873199203183597,0.0002718825061459514,0.0002547072356381418,0.00017518531503283764,0.00010968858750621213,8.83675103242393e-05,8.070624008184797e-05,7.888366421365802e-05,6.46717054954599e-05,5.840753922153203e-05
CS11,Low-16OMC,0.00189,2.27419034632709e-05,2.315309240044591e-05,2.4877384327481582e-05,2.793867033977152e-05,3.1778080256463e-05,4.031284646531863e-05,6.125152666107627e-05,9.466130421688368e-05,0.00014164247798674587,0.00021536350321980043,0.0002951592940931332,0.0004751037373039379,0.0004892760207767823,0.0004049174621342778,0.00038144024418213624,0.0002556364787735153,0.00023539215243881717,0.00031379830817198213,0.0005087938965214196,0.0009045075329050067,0.0019517122842471685,0.004877459820036574,0.0029320091943116997,0.001818094988509353,0.0010411926277507802,0.0006833227475589909,0.0005052259015451564,0.0004067448335532745,0.00036382997159836765,0.00038693819712650227,0.0004046187206194221,0.0003576494964295091,0.00030115725338994214,0.00024785384457017397,0.0002001326244632647,0.000187141736504435,0.00019747333486077034,0.0002146205415642775,0.0002413849827105895,0.00029771083888765495,0.00030392237852890406,0.00029606711438750295,0.00028760762730652525,0.00025198819358772015,0.0003162325234946069,0.0003071043417906352,0.0002557494463563925,0.00034435904639246265,0.00028661866095705443,0.00020633287077364055,0.00017509581798121738,0.00013468115411893497,9.709502458052795e-05,8.213536822436926e-05,7.672801696695212e-05,8.027085472057204e-05,0.00011694967404453635,0.00013331731228922433,0.00016475641318426055,0.000173883174527329,0.0001302854294613411,0.00011443746387205088,7.553860331906588e-05,5.986443183991224e-05,5.418742370410743e-05,5.1509604893831155e-05,4.6628966604479544e-05,4.2806189728884855e-05,4.151929637954039e-05,4.0235427219486204e-05,3.9112848154916255e-05,3.8349946003276014e-05,3.782252739104272e-05,3.889026782314807e-05,5.894679200291687e-05,4.902896322528429e-05,3.6596722665362874e-05,3.488745087846916e-05,4.1174135575204216e-05,5.827411149843811e-05,3.471285435010753e-05,3.1490580661262425e-05,2.8812862657295845e-05,2.84999598720565e-05,2.699058699725352e-05,2.553544791705707e-05,2.560964136097981e-05,2.851245985445653e-05,4.3525745167363714e-05,5.896443310711045e-05,4.1909618410612115e-05,4.364056355408653e-05,6.168055831506422e-05,0.0001394311585196385,0.00013510909101639986,0.00021177360504857055,0.00023539195889070251,0.00018194049382778472,8.001266153572098e-05,5.845475640538041e-05,5.368379538095804e-05,4.691243394729301e-05,4.2354779074148484e-05,3.3741887975292696e-05,3.080933162046108e-05,2.8635443552263223e-05,2.7306413165473486e-05,2.5365589285250288e-05,2.3732224649543816e-05,2.21419043080697e-05,2.0735454675447568e-05,1.944059762763854e-05,1.823868399735228e-05,1.7296749839724612e-05,1.723122573843416e-05,1.9158037541612172e-05,3.42580162808421e-05,4.560306079089042e-05,3.984510518841448e-05,6.784506576446999e-05,8.680155520276513e-05,0.00022166731289242341,0.0002193687879029402,0.0003811587213930364,0.0002601232274964957,0.00023882498631506448,0.00015929261442567636,9.398605516763433e-05,7.397086359095955e-05,6.721280859017196e-05,6.576442353272392e-05,5.214680157730339e-05,4.657301134827695e-05
CS12,High-16OMC,0.00313,3.7774214059785334e-05,3.856877094284263e-05,4.124195787825409e-05,4.5483895665497286e-05,5.078127757423374e-05,6.127422682029227e-05,8.478311055335807e-05,0.00012101425321073952,0.0001707316088362959,0.00024826810255151524,0.0003337422457381684,0.0005146162794366397,0.0005251398335380265,0.0004371794954529822,0.0004168236638352495,0.0002902572221258007,0.0002757204077806976,0.0003629235408174826,0.0005656289845558934,0.0009782536924820779,0.0020585220532613464,0.004969637886013371,0.002914154614644021,0.0017814512576506134,0.0009994319489415482,0.0006475419000023485,0.0004757216131555458,0.0003830685517562236,0.0003469982206780984,0.00037787285034624813,0.0003997859267611776,0.0003516120659253519,0.0002918637713852537,0.00023665428979360192,0.00018937807158229286,0.00017832461295929703,0.0001908782649372205,0.00020985917645353287,0.00023869490380488118,0.00029670545143364077,0.0003017211960926741,0.00029246303380742737,0.00028188783048444687,0.0002443303584778363,0.0003071841043009686,0.000297678387445816,0.0002450046491665568,0.00033199989902594525,0.00027350972916094426,0.0001911799747784683,0.00015968602219338111,0.00012019609651648042,8.360327120302788e-05,6.985487664087545e-05,6.547503555294432e-05,7.043229630925302e-05,0.0001087614784123215,0.00012495719285175575,0.00015621918160120917,0.00016325976606940782,0.00011698261190865505,0.00010033430448152733,6.0196806880414525e-05,4.47032500803164e-05,3.9315646348395974e-05,3.6677439270688246e-05,3.169356559670289e-05,2.8065640239642657e-05,2.7290337399298375e-05,2.6800014552407894e-05,2.680646616881436e-05,2.7653140015655033e-05,2.902259640443114e-05,3.231292077172243e-05,5.55875301840289e-05,4.548712147370051e-05,3.352259884793247e-05,3.2990642913919104e-05,4.0848409277460446e-05,5.825809615027525e-05,3.30451792338549e-05,3.013126636127763e-05,2.7070982441478955e-05,2.6919369455927302e-05,2.5262513717544954e-05,2.3564528924571462e-05,2.370323867731022e-05,2.7087514708520488e-05,4.307421693768689e-05,5.9161322447178745e-05,4.0606473662218426e-05,4.3190648452522105e-05,6.351293771333165e-05,0.0001413085928595982,0.00013418504161247764,0.0002085332100077266,0.00022934983421437933,0.00017229996855888294,6.889035998811066e-05,4.892905882654346e-05,4.506131479087458e-05,3.881564607689584e-05,3.4680663992890876e-05,2.6512917622320715e-05,2.392188798958519e-05,2.2361302464767887e-05,2.1632269810838638e-05,1.992813582097775e-05,1.858710686699258e-05,1.736129974976641e-05,1.6435492795440327e-05,1.5587508464017094e-05,1.4964524254768935e-05,1.4670975708275297e-05,1.5321883319782642e-05,1.8380655141986065e-05,3.486776086867802e-05,4.650940025460435e-05,4.130969985052186e-05,7.080003844442088e-05,9.258024381945949e-05,0.0002294006558145561,0.00022512912224511338,0.0003872071457373512,0.0002524536370823249,0.00023037070573645444,0.00014601562767358261,8.059379376243003e-05,6.20968079121151e-05,5.6580675884597324e-05,5.558067534159703e-05,4.20125228127999e-05,3.7065404741899384e-05
CS13,Low-16OMC,0.00292,3.524831152439428e-05,3.6162422467766225e-05,3.850314325571247e-05,4.247087668437586e-05,4.725927367611723e-05,5.699020039365551e-05,7.912886260578307e-05,0.00011459200431474275,0.00016273894141029024,0.00023816290873356234,0.0003157787745832105,0.0004967844036442385,0.0005276886428290979,0.0004296724336210119,0.00041460642358382777,0.00028387403653535594,0.00026495894805704756,0.0003512512781672595,0.0005532827169876612,0.0009565538523743468,0.0020124116531313506,0.005012386503443335,0.002942297949777711,0.0018068356745314102,0.0010103921774691717,0.0006515790868854054,0.000475312271253071,0.00038064062140650754,0.0003407276888346738,0.0003657465384200665,0.0003874816531103035,0.00034222454752057014,0.00028634970864686984,0.00023409646583911274,0.0001871090988380921,0.00017586023585888005,0.0001884065637982627,0.00020750039886914477,0.0002343890135989871,0.00029331640338769565,0.00030149538585195714,0.0002916269685017795,0.0002836677143970654,0.0002444725403670024,0.00030949789893650466,0.0003034799945001821,0.0002466068261136745,0.00033846271183594575,0.00028092891381744105,0.00019658315917086799,0.0001657910316408023,0.00012631804167411863,8.791594054048153e-05,7.413209912529559e-05,7.020922447142271e-05,7.50708067901257e-05,0.00011342004714999954,0.00013208127931773714,0.00016247826454982657,0.00017469843189817493,0.00012615582629610196,0.0001098188895483008,6.79224350194606e-05,5.095472946273745e-05,4.448740461900449e-05,4.103862169061445e-05,3.508702154761935e-05,3.0224935197738925e-05,2.8270907129110593e-05,2.6625749366006256e-05,2.546768733276222e-05,2.5159321058415653e-05,2.5461235733691223e-05,2.7809617795534278e-05,5.200301350553903e-05,4.679667386147962e-05,2.7803166196463277e-05,2.6674942808922607e-05,3.4128959085576226e-05,6.103535301117089e-05,2.9138647204159732e-05,2.454682237161283e-05,2.2080597820488603e-05,2.1593502090628288e-05,2.09280801301962e-05,2.0212859889434836e-05,2.093866478492206e-05,2.4865571688214295e-05,4.161281400793321e-05,6.57095365381085e-05,4.122894386320886e-05,4.1968660019192914e-05,5.808697223572506e-05,0.0001394298623526977,0.000134666680024638,0.00021481034589823127,0.0002385339401961354,0.00018148892338774826,7.134500832662471e-05,5.100311645576991e-05,4.7541833554179827e-05,4.073428766568724e-05,3.684508229446613e-05,2.8112842951871148e-05,2.5481195368317128e-05,2.3580594604495488e-05,2.23193069861155e-05,2.0831205337895752e-05,1.9532216187444616e-05,1.8306412363955107e-05,1.716447932838857e-05,1.615309036777425e-05,1.5387063784328798e-05,1.4899968054468486e-05,1.5218717371069952e-05,1.781286503502381e-05,3.343863798497951e-05,4.7281148629217336e-05,4.082571892127152e-05,7.151274990247062e-05,8.8773261283031e-05,0.00022899279028945757,0.0002260268702370998,0.0003867288805306994,0.00026429527710092587,0.00023313198403599386,0.00015717130818600547,8.47779432360897e-05,6.618372906982678e-05,5.929987286107257e-05,5.9183744077794624e-05,4.530615286360824e-05,3.9822991542583045e-05
CS14,Low-16OMC,0.00278,3.281934082485114e-05,3.4415610304534396e-05,3.674514560014541e-05,4.0193531224458946e-05,4.468435591978004e-05,5.398384791663888e-05,7.600641915816224e-05,0.00011056060904061996,0.00015839519042976986,0.00023064457893411967,0.00030367141871940104,0.0004949931323879325,0.0005053373648661066,0.000422666077586101,0.00040064601642415105,0.00026819872418882223,0.0002511856991953194,0.00033205117071415016,0.0005296735157648927,0.0009278371199425821,0.0019950879545490565,0.004934888580302577,0.0029107370151798114,0.0017608948287430699,0.0009964469495171528,0.0006478946588328519,0.0004771916349488493,0.000383353117558219,0.0003439977563387646,0.0003663780048469146,0.00038402041666844335,0.0003394006363259284,0.00028556352322566594,0.00023535828659878593,0.00019158523069310652,0.0001807834066764531,0.0001914954021024311,0.00020725044275406095,0.00023304928758472845,0.0002867779743199986,0.000293345326354449,0.0002870582524261263,0.00027825942957032033,0.00024588392726562763,0.00031282261642474283,0.0002959810994225222,0.0002517473441167873,0.00034295775980703664,0.000275575301684185,0.00019963901152833568,0.00017038805627655806,0.00012833638270036462,9.220299288738656e-05,7.821286982891104e-05,7.341871865020718e-05,7.723222508635606e-05,0.0001129391130653213,0.00012886285122556257,0.00016076977006098563,0.00016819850882439808,0.00012721413922794968,0.00011094076512829329,7.34515815394005e-05,5.86515878589978e-05,5.333747722489725e-05,5.040643008935759e-05,4.528385163153729e-05,4.122498239693252e-05,3.969998304810724e-05,3.8306435256055396e-05,3.7167726064864846e-05,3.661248436646918e-05,3.6429016702874394e-05,3.810966114652954e-05,6.065934909845794e-05,4.7196754040534426e-05,3.64806295840615e-05,3.521873496160017e-05,4.32999815109079e-05,5.8461265359620346e-05,3.522579141019998e-05,3.178748642674331e-05,2.935160037009245e-05,2.8777407066885895e-05,2.737498831088e-05,2.6258053303940287e-05,2.641934355764998e-05,2.9374987456880366e-05,4.532256129242763e-05,5.968707128781412e-05,4.2545143123546475e-05,4.309373159897662e-05,6.009674853223678e-05,0.0001340683943656989,0.00013272700582556856,0.00021286729620243876,0.00023577209287370352,0.00018457451493668217,8.377831906536744e-05,6.219674763553716e-05,5.7625781845404057e-05,5.067497836178424e-05,4.597094811234064e-05,3.714837123441968e-05,3.410311043797184e-05,3.157095426113802e-05,2.9770955029737687e-05,2.791561308003322e-05,2.6164504956788645e-05,2.4403215386278643e-05,2.2864506365888046e-05,2.128749091024138e-05,1.9854830231664914e-05,1.8529024346171128e-05,1.7887492362040763e-05,1.9199991801603502e-05,3.409030802408363e-05,4.4184356133279946e-05,3.8677402839587706e-05,6.505158512619896e-05,8.515802815365101e-05,0.00021883425030777518,0.0002181858745765671,0.0003831964815363928,0.0002625530128898635,0.00024404821837205597,0.00016158386648756004,9.961370746494692e-05,7.955803054485001e-05,7.31838397182424e-05,7.118384057224202e-05,5.753747543149801e-05,5.189228553430178e-05
CS18,High-16OMC,0.0034,4.066767385779783e-05,4.180930501122342e-05,4.500315047117773e-05,4.973540061390713e-05,5.564053185774967e-05,6.656763050127042e-05,8.989278500334888e-05,0.00012689160008346143,0.00017710496159081045,0.0002548638959384835,0.00034004717269651676,0.0005091980851024055,0.0005417302221758661,0.00044510470650762463,0.00042877678222766666,0.00030381229786982634,0.0002897184504951848,0.0003805759254159009,0.0005895446260055221,0.0010047676728576252,0.002052777983004495,0.004820019337537631,0.002961176655893504,0.0018022328540299442,0.0010147180201120346,0.0006518689732874675,0.00047557359098658283,0.0003818703294990685,0.00034429916557868076,0.0003716178295246567,0.0003961972077336162,0.00034942522756216914,0.0002897537730167002,0.000235136735413363,0.00018896271492641523,0.00017800047622075125,0.00019016839133553228,0.00020900383762757584,0.0002372594092793618,0.00029293557414197797,0.0003013841406442389,0.00029209447978384087,0.00028269472031742534,0.0002467056837888789,0.00030451236524630054,0.0002959848916180656,0.00024683371583261775,0.0003270604525008026,0.0002706612888484864,0.00019084503536412055,0.00015890705657023248,0.00011948151873793763,8.358373104857616e-05,7.009343105069322e-05,6.628113904537322e-05,7.153858992181983e-05,0.00010791081935728841,0.00012680628772627434,0.00015547328812481247,0.00016504178823617544,0.00012054170143899822,0.00010276889046487736,6.385473181685634e-05,4.7625726726146355e-05,4.1793680037379616e-05,3.863219339422438e-05,3.3319299062203045e-05,2.8937451558706084e-05,2.7199954467276223e-05,2.5706408580375263e-05,2.4651571636494885e-05,2.4337459259093202e-05,2.4528991196533264e-05,2.6651568288500486e-05,4.562804861864662e-05,3.893219289202524e-05,2.5816085816130404e-05,2.5146832904201727e-05,3.1948333615263724e-05,4.8883789136278925e-05,2.6093504706569898e-05,2.253121228275064e-05,2.0641900929328808e-05,2.0358030436786078e-05,1.9784341881011693e-05,1.9419322330764098e-05,2.026770800734066e-05,2.4368709206780794e-05,3.979025597175668e-05,5.464184401342408e-05,3.883219305942494e-05,4.1606180351254094e-05,5.9674093653954314e-05,0.00013257703613055768,0.00013337543297952517,0.0002074971042627507,0.00023322354506765652,0.0001784259513149575,7.126117103138034e-05,4.9806368237042804e-05,4.55289560425921e-05,3.89155598553528e-05,3.499026400694322e-05,2.6551568455900208e-05,2.396870987637967e-05,2.21386726172814e-05,2.0841900594529374e-05,1.953121730474223e-05,1.8306420967954523e-05,1.719674540619657e-05,1.6241908294916482e-05,1.5337474325067978e-05,1.4690297989086326e-05,1.4483846721782522e-05,1.5209349539548872e-05,1.8261259753231816e-05,3.402574949250825e-05,4.6824921615081225e-05,4.309670204966916e-05,7.210310510585368e-05,9.573871070114026e-05,0.000227287119521362,0.00023041748524887164,0.0003798479125216913,0.0002632675592901058,0.00022881687502506728,0.00015091306995216607,8.284048632502592e-05,6.398376385892124e-05,5.7574097169348436e-05,5.649345381705508e-05,4.329367752638382e-05,3.793455188217554e-05
CS19,Low-16OMC,0.00262,3.148709658527097e-05,3.262187480426875e-05,3.441935463219355e-05,3.744193525921935e-05,4.142187475146875e-05,4.995806421638063e-05,7.066451570504517e-05,0.00010314034313115795,0.00014780783782283042,0.00021552880515844012,0.00027651496608284567,0.00046818259094090443,0.0004882974809411829,0.00040799628787460283,0.0003954076851275539,0.00025833296619193766,0.00023385935343555355,0.0003071658731570048,0.0004938295454241195,0.0008713629625137576,0.0019071339562991318,0.004795816471225102,0.002826876144329066,0.0017433743766365277,0.0010010692439935845,0.0006595032863655609,0.00048811870674870714,0.0003927958726432247,0.00035110599789336396,0.0003687234816586269,0.0003860634492965226,0.0003463625604218246,0.0002934618369489063,0.0002449839340139673,0.00020152596754084422,0.0001881751601612716,0.00019777199881336802,0.00021149306123104163,0.00023269303086190636,0.00028556303054468626,0.0002938610304948983,0.00028829368577023786,0.0002802176112219201,0.00024343977273290972,0.00030318293568090237,0.00030283435302170354,0.0002511251920416359,0.00033703896672776615,0.0002904201595478016,0.00021074948260647083,0.00018005767633900882,0.0001417699366493804,0.00010273483809326839,8.677096722130966e-05,8.040312451758127e-05,8.198709628227096e-05,0.00011522677350218771,0.00013150174921098949,0.00016161135386904155,0.00017416677314854777,0.00013311687016904074,0.00011848068678911587,8.088387048243871e-05,6.45999996124e-05,5.783124965301249e-05,5.404516096605161e-05,4.818387067863872e-05,4.3412499739524993e-05,4.127419330074195e-05,3.946129008581291e-05,3.799354815913548e-05,3.7271874776368756e-05,3.713548364815485e-05,3.8683870735638704e-05,6.231549962610701e-05,5.493870934778711e-05,4.0429032015490325e-05,3.873437476759375e-05,4.5999999724000006e-05,6.916951571401515e-05,4.2370967487709666e-05,3.952187476286875e-05,3.6783870747038705e-05,3.711290300312903e-05,3.6412499781525e-05,3.491290301632904e-05,3.556129010921291e-05,3.899062476605625e-05,5.446451580224518e-05,7.735161243911612e-05,5.6751612562716134e-05,5.696874965818748e-05,7.146161247445612e-05,0.00014820525717528456,0.00014029606165822362,0.00021031383744779438,0.00023356725666311254,0.00019800212381198719,9.922322521111225e-05,7.520967696809678e-05,6.937096732570967e-05,6.114687463311874e-05,5.6412902887329024e-05,4.725161261971614e-05,4.3771874737368746e-05,4.0896773948167737e-05,3.888387073443872e-05,3.616874978298749e-05,3.376451592644516e-05,3.154193529461935e-05,2.9483870790838713e-05,2.7328124836031256e-05,2.5325806299658068e-05,2.3316128892361287e-05,2.17499998695e-05,2.184193535281935e-05,3.3825806248658055e-05,4.4731249731612494e-05,3.532580623965806e-05,5.881935448579354e-05,6.980038667797188e-05,0.00020071540504570758,0.00020479706328734663,0.00036536586877554677,0.00027311852961128883,0.0002514035146206112,0.0001849779343740034,0.00011648628055108232,9.45621607229496e-05,8.54225801326258e-05,8.384193498081933e-05,7.014374957913748e-05,6.360384577222308e-05
